SNID,redshift_hel,redshift_HD,expected_distance,measured_distance,discrepancy,PV
000199,0.37,0.37153,1584.617278,1591.1698845820001,6.55260658200018,16
000202,0.618,0.61983,2646.7391291999998,2654.576560602,7.83743140200022,11
000215,0.4649,0.46654,1991.0501960599997,1998.073905076,7.023709016000339,13
000220,0.2184,0.21972,935.35246896,941.005698168,5.653229207999971,24
000236,0.1953,0.19616,836.4209578199999,840.1041223039999,3.683164484000031,-34
000248,0.1832,0.18236,784.59969008,781.002180584,-3.5975094959999296,-34
000420,0.31,0.31144,1327.652314,1333.819473136,6.167159136000009,19
010043,0.14,0.14084,599.584916,603.182425496,3.5975094959999296,-46
020021,0.26,0.26086,1113.514844,1117.1980084839997,3.6831644839996898,-28
020027,0.1091,0.11001,467.24795953999995,471.1452614939999,3.8973019539999427,-37
020090,0.4094,0.41004,1753.3576043599999,1756.0985639760002,2.740959616000282,-19
020096,0.225,0.22578,963.618615,966.959159532,3.340544531999967,-37
020132,0.1454,0.1466,622.7117627599999,627.85106204,5.139299280000046,35
020176,0.26,0.26062,1113.514844,1116.170148628,2.655304628000067,-27
030006,0.502,0.50285,2149.9401988,2153.58053579,3.6403369899999234,-19
030066,0.2241,0.22542,959.7641405399999,965.417369748,5.653229208000198,23
040111,0.3681,0.36962,1576.4800541399998,1582.989833228,6.509779088000187,16
040137,0.447,0.44765,1914.3889818,1917.1727689099996,2.7837871099995937,-17
040150,0.381,0.38185,1631.7275214,1635.36785839,3.6403369900001508,-23
040166,0.4395,0.44013,1882.2683613,1884.966493422,2.698132122000061,-18
040201,0.279,0.27995,1194.8870826,1198.9556945299998,4.068611929999861,-19
040301,0.3726,0.37321,1595.75242644,1598.364903574,2.6124771340000734,-21
040780,0.2306,0.23082,987.6020116399999,988.5442165079999,0.9422048679999762,-38
040782,0.3373,0.33751,1444.57137262,1445.4707499939998,0.8993773739998687,-27
050003,0.4268,0.427,1827.87744392,1828.7339937999998,0.856549879999875,-23
050005,0.5279,0.52858,2260.86340826,2263.775677852,2.9122695920000297,-15
050044,0.27,0.27061,1156.342338,1158.954815134,2.6124771340000734,-27
050088,0.2416,0.24255,1034.71225504,1038.7808669699998,4.068611929999861,-20
050201,0.55,0.55021,2355.51217,2356.411547374,0.8993773739998687,-18
050203,0.576,0.57619,2466.8636543999996,2467.677376786,0.813722386000336,-18
050221,0.53,0.53067,2269.8571819999997,2272.726624098,2.869442098000036,-15
050251,0.3872,0.38781,1658.2805676799999,1660.893044814,2.6124771340000734,-20
050291,0.3253,0.32548,1393.17837982,1393.9492747119998,0.7708948919998875,-29
050293,0.36,0.36017,1541.7897839999998,1542.517851398,0.7280673980001211,-27
050296,0.3508,0.35099,1502.38848952,1503.202211906,0.8137223860001086,-27
050301,0.347,0.34717,1486.1140417999998,1486.8421091979997,0.7280673979998937,-28
050303,0.3282,0.32842,1405.59835308,1406.540557948,0.9422048680000898,-29
050577,0.46,0.46107,1970.0647239999998,1974.6472658579999,4.582541858000013,-12
050580,0.45,0.45068,1927.23723,1930.149499592,2.9122695920000297,-17
050596,0.379,0.38003,1623.1620226,1627.5732544819998,4.411231881999811,-13
050601,0.35,0.35101,1498.9622899999997,1503.2878668939998,4.325576894000051,-15
050607,0.4387,0.43935,1878.8421617799997,1881.62594889,2.783787110000276,-18
070242,0.065,0.06454,278.378711,276.408646276,-1.9700647239999967,-106
070955,0.3491,0.34932,1495.10781554,1496.0500204080001,0.9422048680000898,-27
080308,0.338,0.3382,1447.5692972,1448.4258470799998,0.856549879999875,-28
080646,0.3197,0.31822,1369.1949831799998,1362.856514068,-6.338469111999757,-22
080723,0.4313,0.4302,1847.14981622,1842.4387918799998,-4.711024340000222,-16
080735,0.635,0.63312,2719.545869,2711.494300128,-8.051568872000189,-12
090034,0.0275,0.02875,117.77560849999999,123.12904524999999,5.35343675,-183
090037,0.1447,0.14555,619.7138381799999,623.3541751700001,3.6403369900001508,-44
090201,0.51,0.50825,2184.202194,2176.7073825499997,-7.49481145000027,-16
090275,0.14,0.13955,599.584916,597.6576787700001,-1.927237229999946,10
091869,0.29,0.28854,1241.997326,1235.744511876,-6.252814123999997,-25
100020,0.247,0.24787,1057.8391018,1061.565093778,3.725991977999911,-28
100090,0.1721,0.17297,737.06117174,740.7871637180001,3.7259919780001383,-37
100101,0.4288,0.42976,1836.44294272,1840.5543821439996,4.111439423999627,-18
100163,0.3188,0.31782,1365.34050872,1361.143414308,-4.197094411999842,-19
100206,0.217,0.2165,929.3566198,927.2152451,-2.1413747000000285,7
100213,0.2756,0.27509,1180.32573464,1178.141532446,-2.184202194000136,5
100358,0.3678,0.36623,1575.19522932,1568.4713127619998,-6.723916558000155,-22
100405,0.1034,0.10294,442.83628796,440.866223236,-1.9700647239999967,11
110024,0.511,0.50924,2188.4849434,2180.947304456,-7.537638943999809,-17
110030,0.1788,0.17752,765.7555927199999,760.273673488,-5.481919231999882,-40
110031,0.292,0.29054,1250.5628247999998,1244.310010676,-6.252814123999769,-27
110033,0.2057,0.20483,880.9615515799999,877.235559602,-3.725991977999911,-30
110034,0.2364,0.23504,1012.4419581599999,1006.6174189760001,-5.824539183999832,-28
110036,0.203,0.20169,869.3981282,863.787726486,-5.610401713999977,-32
110425,0.38,0.38093,1627.4447719999998,1631.427728942,3.9829569420001008,-20
110426,0.54,0.54097,2312.684676,2316.8389429179997,4.154266917999848,-16
110430,0.42,0.42094,1798.7547479999998,1802.780532436,4.0257844360000945,-19
110431,0.342,0.34291,1464.7002948,1468.5975967539998,3.897301953999886,-22
110460,0.2,0.19953,856.54988,854.536987782,-2.0128922180000473,7
110478,0.2651,0.2646,1135.35686594,1133.21549124,-2.141374700000142,5
110484,0.51,0.51095,2184.202194,2188.27080593,4.068611929999861,-16
110536,0.2352,0.23472,1007.3026588799999,1005.246939168,-2.0557197119998136,5
110542,0.4261,0.42703,1824.87951934,1828.862476282,3.9829569420001008,-19
110567,0.2149,0.2144,920.3628460599999,918.22147136,-2.141374699999915,5
110716,0.315,0.31588,1349.066061,1352.834880472,3.7688194719999046,-23
110719,0.427,0.42793,1828.7339937999998,1832.7169507419999,3.9829569420001008,-18
110721,0.5773,0.57831,2472.43122862,2476.756805514,4.325576893999823,-14
110734,0.4013,0.40221,1718.66733422,1722.564636174,3.8973019540001133,-20
120044,0.48,0.48164,2055.7197119999996,2062.743421016,7.023709016000339,13
120085,0.3206,0.32206,1373.04945764,1379.302271764,6.252814123999997,18
120086,0.391,0.39255,1674.5550154,1681.19327697,6.6382615699999405,15
120094,0.45,0.45162,1927.23723,1934.175284028,6.938054028000124,14
120143,0.173,0.17378,740.9156461999999,744.2561907319999,3.340544532000081,-46
120225,0.106,0.10713,453.97143639999996,458.810943222,4.839506822000033,41
120243,0.34,0.33902,1456.134796,1451.937701588,-4.1970944120000695,-20
120336,0.16,0.16122,685.2399039999999,690.4648582680001,5.224954268000147,32
120369,0.329,0.33047,1409.0245525999999,1415.3201942179999,6.295641617999991,18
120400,0.35,0.35149,1498.9622899999997,1505.343586606,6.381296606000205,16
120444,0.3,0.29945,1284.8248199999998,1282.46930783,-2.3555121699998836,5
120585,0.25,0.24909,1070.68735,1066.790048046,-3.897301953999886,-25
120586,0.23,0.22948,985.0323619999999,982.8053323119999,-2.227029688000016,5
130451,0.2252,0.22473,964.47516488,962.462272662,-2.0128922179999336,7
130514,0.105,0.10586,449.68868699999996,453.37185148399993,3.683164483999974,-59
130755,0.292,0.29298,1250.5628247999998,1254.7599192119999,4.1970944120000695,-17
130862,0.332,0.33298,1421.8728008,1426.069895212,4.197094411999842,-17
130943,0.2916,0.29181,1248.84972504,1249.749102414,0.8993773739998687,-31
130945,0.2667,0.26688,1142.20926498,1142.9801598719998,0.7708948919998875,-34
140152,0.208,0.20879,890.8118751999999,894.195247226,3.3833720260000746,-39
150254,0.2742,0.27516,1174.3298854799998,1178.4413249039999,4.111439424000082,-19
150455,0.0631,0.06336,270.24148714,271.355001984,1.113514844000008,-59
150457,0.3027,0.30352,1296.38824338,1299.9000978880001,3.5118545080001695,-28
150509,0.2927,0.29293,1253.56074938,1254.545781742,0.9850323619998562,-31
150522,0.2292,0.23054,981.6061624799999,987.3450466759999,5.738884196000072,24
151034,0.1319,0.13281,564.89464586,568.791947814,3.8973019539999996,-33
151425,0.3272,0.32739,1401.3156036799999,1402.129326066,0.8137223860001086,-28
160039,0.27,0.27093,1156.342338,1160.3252949419998,3.9829569419998734,-20
160066,0.53,0.53111,2269.8571819999997,2274.611033834,4.753851834000216,-11
160070,0.3589,0.35909,1537.0787596599998,1537.8924820460002,0.813722386000336,-26
160126,0.3595,0.36034,1539.6484093,1543.2459187959998,3.5975094959999296,-24
160197,0.3535,0.35372,1513.9519128999998,1514.894117768,0.9422048680000898,-26
160198,0.3489,0.3491,1494.25126566,1495.10781554,0.8565498800001023,-26
160200,0.4234,0.4236,1813.3160959599998,1814.1726458399996,0.856549879999875,-22
160214,0.63,0.63069,2698.132122,2701.0872190859995,2.9550970859995687,-14
160287,0.5092,0.50989,2180.77599448,2183.7310915659996,2.9550970859995687,-15
170078,0.32,0.32096,1370.4798079999998,1374.591247424,4.111439424000082,-17
170428,0.3,0.3002,1284.8248199999998,1285.68136988,0.8565498800001023,-30
170532,0.1072,0.10752,459.11073568,460.481215488,1.3704798079999705,-72
180166,0.1475,0.14778,631.7055364999999,632.9047063319999,1.1991698320000523,-55
180313,0.51,0.51016,2184.202194,2184.8874339039994,0.6852399039994452,-20
180561,0.23,0.22865,985.0323619999999,979.25065031,-5.781711689999952,-29
190209,0.3681,0.36656,1576.4800541399998,1569.884620064,-6.595434075999719,-19
190230,0.14,0.1388,599.584916,594.44561672,-5.139299280000046,-42
190237,0.2293,0.22952,982.0344374199999,982.9766422879999,0.9422048679999762,-39
190260,0.1448,0.14359,620.14211312,614.9599863459999,-5.182126774000039,-39
190340,0.1396,0.1384,597.8718162399999,592.73251696,-5.139299279999932,-42
200132,0.21,0.20868,899.3773739999999,893.724144792,-5.653229207999971,-29
300179,0.1804,0.17911,772.60799176,767.0832450339999,-5.524746726000103,-40
310025,0.1576,0.1568,674.9613054399999,671.5351059199999,-3.4261995200000683,-35
310039,0.1725,0.1717,738.7742714999999,735.3480719799999,-3.4261995200000683,-35
310042,0.24,0.23861,1027.8598559999998,1021.9068343339999,-5.953021665999927,-29
310051,0.272,0.27057,1164.9078368,1158.7835051579998,-6.124331642000243,-28
310073,0.15,0.14953,642.4124099999999,640.399517782,-2.0128922179999336,11
310090,0.3485,0.34696,1492.5381658999997,1485.9427318239998,-6.595434075999947,-22
310091,0.509,0.50725,2179.9194445999997,2172.42463315,-7.4948114499998155,-17
310146,0.48,0.47941,2055.7197119999996,2053.1928898539995,-2.526822146000086,4
310161,0.254,0.2526,1087.8183476,1081.82249844,-5.995849160000034,-29
310188,0.32,0.31901,1370.4798079999998,1366.239886094,-4.239921905999836,-20
310238,0.285,0.28405,1220.5835789999999,1216.51496707,-4.068611929999861,-23
310260,0.52,0.51885,2227.029688,2222.10452619,-4.925161810000191,-13
310574,0.238,0.23662,1019.2943571999999,1013.3841630279999,-5.910194172000047,-32
320099,0.381,0.37997,1631.7275214,1627.3162895179998,-4.411231882000038,-18
320258,0.342,0.34098,1464.7002948,1460.331890412,-4.3684043880000445,-19
320469,0.372,0.37095,1593.1827767999998,1588.6858899299998,-4.496886870000026,-18
330022,0.2649,0.26397,1134.50031606,1130.5173591179998,-3.9829569420001008,-25
330023,0.1816,0.18078,777.74729104,774.2354365319999,-3.5118545080001695,-34
330083,0.223,0.22386,955.0531162,958.7362806839999,3.683164483999917,-31
330089,0.3498,0.34881,1498.1057401199998,1493.865818214,-4.239921905999836,-18
330106,0.53,0.53099,2269.8571819999997,2274.0971039059996,4.239921905999836,-15
330107,0.23,0.23087,985.0323619999999,988.7583539779998,3.725991977999911,-30
330112,0.2099,0.20906,898.94909906,895.3515895639999,-3.5975094960000433,-28
330128,0.322,0.32104,1379.0453068,1374.9338673759999,-4.111439424000082,-20
330143,0.1881,0.1868,805.5851621399999,800.01758792,-5.5675742199998695,-39
330146,0.136,0.13526,582.4539184,579.284683844,-3.169234555999992,-42
340169,0.3902,0.39115,1671.1288158799998,1675.19742781,4.068611930000088,-19
340211,0.2928,0.29183,1253.98902432,1249.8347574019997,-4.154266918000303,-22
340218,0.1634,0.16259,699.80125196,696.332224946,-3.4690270139999484,-36
340222,0.2556,0.2547,1094.6707466399998,1090.81627218,-3.854474459999892,-25
340229,0.142,0.14123,608.1504147999999,604.8526977619999,-3.2977170379999734,-42
340232,0.152,0.15152,650.9779087999999,648.9221890879999,-2.055719712000041,10
340242,0.453,0.45246,1940.0854782,1937.7727935239998,-2.312684676000117,4
340272,0.1965,0.19566,841.5602571,837.9627476039999,-3.5975094960000433,-29
340276,0.44,0.43945,1884.4097359999998,1882.0542238300002,-2.355512169999656,4
340316,0.15,0.14922,642.4124099999999,639.0718654679999,-3.340544531999967,-40
340334,0.306,0.30681,1310.5213164,1313.990343414,3.4690270140001758,-28
350027,0.305,0.30581,1306.2385669999999,1309.707594014,3.4690270140001758,-28
350047,0.233,0.23378,997.8806102,1001.221154732,3.340544531999967,-36
350050,0.404,0.40483,1730.2307576,1733.785439602,3.554682001999936,-23
350078,0.3,0.30089,1284.8248199999998,1288.6364669659997,3.8116469659998984,-24
350080,0.285,0.28588,1220.5835789999999,1224.3523984720002,3.7688194720003594,-25
350083,0.367,0.3679,1571.7690297999998,1575.62350426,3.8544744600001195,-21
350180,0.29,0.28949,1241.997326,1239.8131238060002,-2.184202193999681,6
350192,0.3,0.30142,1284.8248199999998,1290.9063241479998,6.081504148000022,19
350233,0.168,0.16924,719.5018992,724.8125084559999,5.310609255999907,28
350235,0.263,0.26393,1126.3630922,1130.3460491419999,3.9829569419998734,-21
350316,0.079,0.07991,338.33720259999996,342.23450455399995,3.8973019539999996,-69
350374,0.5,0.50098,2141.3747,2145.5717944119997,4.197094411999842,-16
350548,0.18,0.18082,770.8948919999999,774.4067465080001,3.5118545080001695,-39
350606,0.345,0.34448,1477.5485429999999,1475.321513312,-2.2270296879999023,4
350607,0.55,0.54937,2355.51217,2352.814037878,-2.698132122000061,2
350630,0.3046,0.30538,1304.52546724,1307.8660117719999,3.340544531999967,-29
350733,0.43,0.4316,1841.582242,1848.4346410399999,6.852399039999909,14
360112,0.18,0.18086,770.8948919999999,774.578056484,3.683164484000031,-37
360139,0.385,0.386,1648.858519,1653.1412684,4.282749400000057,-14
360140,0.23,0.23092,985.0323619999999,988.9724914479999,3.9401294479999933,-22
360145,0.198,0.19877,847.9843812,851.282098238,3.2977170379999734,-42
370066,0.09,0.09089,385.44744599999996,389.25909296599997,3.811646966000012,-62
370098,0.22,0.22132,942.2048679999999,947.8580972079999,5.653229207999971,24
370189,0.13,0.13079,556.757422,560.140794026,3.383372025999961,-59
370308,0.2,0.20087,856.54988,860.2758719779999,3.725991977999911,-33
370329,0.4762,0.47786,2039.44526428,2046.5546282839998,7.109364003999872,13
370333,0.075,0.07588,321.20620499999995,324.97502447200003,3.768819472000075,-84
370344,0.33,0.33147,1413.307302,1419.6029436179997,6.295641617999763,18
370367,0.47,0.47164,2012.8922179999997,2019.915927016,7.023709016000339,13
370369,0.19,0.19128,813.7223859999999,819.2043052319999,5.481919231999996,28
370394,0.33,0.3309,1413.307302,1417.16177646,3.8544744600001195,-23
370428,0.177,0.17791,758.0466437999999,761.943945754,3.8973019540001133,-28
370498,0.26,0.26095,1113.514844,1117.58345593,4.068611929999861,-19
370563,0.184,0.18527,788.0258895999999,793.4649813379999,5.439091738000002,28
370566,0.0708,0.07167,303.21865751999997,306.94464949799993,3.7259919779999677,-92
370589,0.305,0.30643,1306.2385669999999,1312.3628986419997,6.124331641999788,17
370595,0.18,0.18126,770.8948919999999,776.291156244,5.396264244000122,30
380040,0.67,0.67189,2869.442098,2877.5364943659997,8.094396365999728,10
380046,0.0985,0.09961,421.8508159,426.604667734,4.753851833999988,43
380199,0.46,0.46064,1970.0647239999998,1972.805683616,2.7409596160000547,-17
380279,0.3479,0.34939,1489.96851626,1496.3498128659999,6.381296605999978,16
380318,0.3367,0.33818,1442.0017229799998,1448.3401920919998,6.338469111999984,16
380378,0.2708,0.27141,1159.7685375199999,1162.3810146539997,2.612477133999846,-27
390259,0.122,0.12231,522.4954267999999,523.8230791139999,1.3276523140000336,-62
390264,0.292,0.29221,1250.5628247999998,1251.4622021740001,0.8993773740003235,-31
390314,0.139,0.13989,595.3021666,599.1138135659999,3.8116469659998984,-35
390449,0.25,0.25022,1070.68735,1071.629554868,0.9422048680000898,-35
390471,0.37,0.37062,1584.617278,1587.272582628,2.655304628000067,-20
390627,0.16,0.16061,685.2399039999999,687.852381134,2.6124771340000734,-41
420087,0.25,0.2486,1070.68735,1064.69150084,-5.995849160000034,-31
420136,0.287,0.28558,1229.1490777999998,1223.067573652,-6.081504147999794,-23
420159,0.182,0.18073,779.4603907999999,774.021299062,-5.439091737999888,-35
420196,0.3,0.29853,1284.8248199999998,1278.529178382,-6.295641617999763,-25
420258,0.276,0.27456,1182.0388344,1175.871675264,-6.167159136000009,-29
420352,0.39,0.38895,1670.272266,1665.77537913,-4.496886870000026,-17
420407,0.2466,0.24523,1056.12600204,1050.258635362,-5.867366678000053,-26
420414,0.294,0.29256,1259.1283236,1252.961164464,-6.167159136000009,-22
420417,0.363,0.36147,1554.6380321999998,1548.085425618,-6.552606581999726,-18
430003,0.33,0.32851,1413.307302,1406.9260053940002,-6.381296605999751,-20
430004,0.233,0.23162,997.8806102,991.9704160279999,-5.910194172000047,-31
440005,0.306,0.30548,1310.5213164,1308.2942867119998,-2.2270296880001297,6
440008,0.147,0.14652,629.5641618,627.508442088,-2.0557197119999273,11
440039,0.25,0.2486,1070.68735,1064.69150084,-5.995849160000034,-31
440042,0.16,0.15921,685.2399039999999,681.856531974,-3.383372025999961,-37
440050,0.287,0.28557,1229.1490777999998,1223.024746158,-6.124331641999788,-24
440162,0.421,0.41936,1803.0374974,1796.013788384,-7.023709015999884,-19
440185,0.35,0.34949,1498.9622899999997,1496.778087806,-2.184202193999681,5
440236,0.43,0.42895,1841.582242,1837.08535513,-4.496886870000026,-15
440264,0.3,0.29854,1284.8248199999998,1278.572005876,-6.252814123999769,-23
440285,0.18,0.17919,770.8948919999999,767.425864986,-3.4690270139999484,-32
440509,0.32,0.31901,1370.4798079999998,1366.239886094,-4.239921905999836,-19
440643,0.19,0.18952,813.7223859999999,811.6666662879999,-2.055719712000041,6
450020,0.065,0.06406,278.378711,274.352926564,-4.025784436000038,-100
450082,0.25,0.24861,1070.68735,1064.734328334,-5.953021665999813,-31
450175,0.52,0.51941,2227.029688,2224.502865854,-2.526822146000086,3
450339,0.4104,0.40935,1757.64035376,1753.14346689,-4.496886870000026,-17
460003,0.15,0.15084,642.4124099999999,646.009919496,3.5975094960000433,-44
460004,0.21,0.20914,899.3773739999999,895.6942095159999,-3.683164484000031,-29
460037,0.303,0.30251,1297.6730681999998,1295.574520994,-2.0985472059996937,5
460064,0.242,0.24151,1036.4253548,1034.326807594,-2.098547205999921,5
460105,0.21,0.21084,899.3773739999999,902.974883496,3.5975094960000433,-33
470001,0.0941,0.09366,403.00671854,401.12230880399994,-1.884409736000066,13
470008,0.24,0.2395,1027.8598559999998,1025.7184813,-2.141374699999915,7
470015,0.338,0.33749,1447.5692972,1445.385095006,-2.1842021939999086,5
470041,0.331,0.33189,1417.5900514,1421.4016983660001,3.8116469660001258,-23
470043,0.07,0.0709,299.792458,303.64693245999996,3.854474459999949,-80
470047,0.08,0.08088,342.61995199999996,346.388771472,3.7688194720000183,-74
470110,0.346,0.34545,1481.8312923999997,1479.4757802299998,-2.3555121699998836,5
470232,0.2,0.20083,856.54988,860.104562002,3.554682001999936,-36
470240,0.43,0.43091,1841.582242,1845.4795439539998,3.897301953999886,-19
470244,0.36,0.36091,1541.7897839999998,1545.687085954,3.8973019540001133,-21
480059,0.177,0.17791,758.0466437999999,761.943945754,3.8973019540001133,-27
480064,0.242,0.24284,1036.4253548,1040.022864296,3.597509496000157,-30
480162,0.04,0.04115,171.30997599999998,176.23513781,4.92516181000002,15
480184,0.33,0.33089,1413.307302,1417.118948966,3.8116469660001258,-22
480464,0.22,0.22132,942.2048679999999,947.8580972079999,5.653229207999971,23
490008,0.12,0.12086,513.9299279999999,517.6130924839999,3.683164484000031,-52
490037,0.4219,0.42348,1806.8919718599998,1813.658715912,6.766744052000149,15
490521,0.34,0.34147,1456.134796,1462.4304376179998,6.295641617999763,17
490563,0.048,0.04909,205.57197119999998,210.24016804599998,4.668196846000001,-108
500004,0.25,0.25063,1070.68735,1073.385482122,2.698132122000061,-27
500057,0.38,0.38061,1627.4447719999998,1630.0572491340001,2.612477134000301,-20
500065,0.285,0.28559,1220.5835789999999,1223.110401146,2.526822146000086,-26
500100,0.31,0.31088,1327.652314,1331.4211334719998,3.7688194719999046,-24
500301,0.325,0.3256,1391.8935549999999,1394.46320464,2.5696496400000797,-22
500504,0.199,0.19961,852.2671306,854.879607734,2.6124771340000734,-34
500511,0.334,0.33498,1430.4382996,1434.635394012,4.1970944120000695,-16
510082,0.079,0.08006,338.33720259999996,342.87691696400003,4.539714364000076,52
510113,0.29,0.29097,1241.997326,1246.151592918,4.154266918000076,-17
510251,0.24,0.2402,1027.8598559999998,1028.71640588,0.8565498800001023,-38
510266,0.44,0.44067,1884.4097359999998,1887.279178098,2.8694420980002633,-17
510457,0.502,0.50306,2149.9401988,2154.4799131639998,4.539714363999792,-12
510550,0.241,0.24122,1032.1426053999999,1033.084810268,0.9422048680000898,-37
510578,0.37,0.37023,1584.617278,1585.6023103619998,0.9850323619998562,-25
510597,0.46,0.46104,1970.0647239999998,1974.518783376,4.454059376000259,-13
510638,0.27,0.2702,1156.342338,1157.19888788,0.8565498800001023,-34
520007,0.26,0.26081,1113.514844,1116.9838710139998,3.469027013999721,-32
520008,0.258,0.2588,1104.9493452,1108.3755447199999,3.4261995199999546,-32
520016,0.45,0.45106,1927.23723,1931.776944364,4.5397143640000195,-12
520019,0.263,0.26323,1126.3630922,1127.3481245619998,0.9850323619998562,-33
520022,0.119,0.11961,509.64717859999996,512.2596557339999,2.6124771339999597,-53
520023,0.268,0.26818,1147.7768392,1148.547734092,0.7708948919998875,-34
520041,0.5443,0.54545,2331.10049842,2336.0256602299996,4.925161809999736,-10
520062,0.308,0.30818,1319.0868151999998,1319.857710092,0.7708948920001149,-30
520071,0.411,0.41161,1760.2100033999998,1762.8224805339999,2.6124771340000734,-19
520077,0.25,0.25019,1070.68735,1071.501072386,0.8137223860001086,-37
520107,0.519,0.52009,2222.7469386,2227.415135446,4.668196846000228,-12
520188,0.28,0.2806,1199.169832,1201.7394816400001,2.5696496400000797,-25
530037,0.27,0.26859,1156.342338,1150.303661346,-6.038676654000028,-23
530112,0.316,0.31453,1353.3488103999998,1347.0531687819998,-6.295641617999991,-22
530175,0.15,0.14877,642.4124099999999,637.1446282380001,-5.2677817619997995,-45
530219,0.33,0.32848,1413.307302,1406.7975229119997,-6.509779088000187,-24
530240,0.1184,0.11724,507.07752896,502.1095396559999,-4.967989304000071,-56
530249,0.28,0.27856,1199.169832,1193.0026728639998,-6.167159136000237,-28
530251,0.413,0.4114,1768.7755022,1761.92310316,-6.852399039999909,-18
540163,0.3305,0.32952,1415.4486767,1411.251582288,-4.1970944120000695,-20
550005,0.074,0.07352,316.92345559999995,314.86773588799997,-2.055719711999984,16
550041,0.26,0.25859,1113.514844,1107.476167346,-6.038676654000028,-29
550059,0.32,0.3185,1370.4798079999998,1364.0556838999998,-6.424124099999972,-24
550096,0.225,0.22449,963.618615,961.4344128059998,-2.184202194000136,5
550137,0.421,0.41939,1803.0374974,1796.1422708659998,-6.89522653400013,-17
550154,0.211,0.21015,903.6601233999999,900.0197864099999,-3.6403369899999234,-29
550155,0.515,0.51385,2205.615941,2200.69077919,-4.925161810000191,-14
550197,0.249,0.24763,1066.4046005999999,1060.5372339219998,-5.867366678000053,-27
550202,0.422,0.42036,1807.3202467999997,1800.2965377839998,-7.023709015999884,-19
550218,0.389,0.38744,1665.9895166,1659.308427536,-6.681089063999934,-18
560027,0.44,0.43891,1884.4097359999998,1879.741539154,-4.668196845999773,-16
560033,0.08,0.07895,342.61995199999996,338.12306513000004,-4.496886869999912,-74
560054,0.4816,0.47988,2062.5721110399995,2055.205782072,-7.3663289679993795,-18
560087,0.308,0.30652,1319.0868151999998,1312.7483460879998,-6.338469111999984,-24
560116,0.076,0.07537,325.48895439999995,322.790822278,-2.6981321219999472,-62
560121,0.366,0.36499,1567.4862804,1563.1607035059997,-4.325576894000278,-18
560150,0.201,0.1997,860.8326294,855.2650551799999,-5.567574220000097,-32
560152,0.25,0.24862,1070.68735,1064.7771558279999,-5.910194172000047,-27
570022,0.303,0.30152,1297.6730681999998,1291.334599088,-6.338469111999757,-25
570025,0.3,0.29855,1284.8248199999998,1278.61483337,-6.209986629999776,-23
570056,0.291,0.29008,1246.2800753999998,1242.3399459519999,-3.9401294479998796,-22
570062,0.125,0.12383,535.343675,530.3328582019999,-5.010816798000064,-54
580104,0.3232,0.32223,1384.1846060799999,1380.030339162,-4.154266917999848,-19
580235,0.33,0.33147,1413.307302,1419.6029436179997,6.295641617999763,17
580270,0.295,0.29587,1263.4110729999998,1267.1370649780001,3.7259919780003656,-25
580275,0.383,0.38248,1640.2930202,1638.0659905119999,-2.2270296880001297,5
580276,0.339,0.33848,1451.8520466,1449.6250169119999,-2.2270296880001297,5
580300,0.24,0.24085,1027.8598559999998,1031.50019299,3.6403369900001508,-30
580312,0.404,0.40294,1730.2307576,1725.691043236,-4.5397143640000195,-16
580327,0.4,0.39894,1713.09976,1708.560045636,-4.5397143640000195,-17
590002,0.2,0.20128,856.54988,862.0317992319999,5.481919231999882,28
590005,0.17,0.17124,728.067398,733.3780072559999,5.310609255999907,32
590031,0.377,0.37852,1614.5965237999999,1621.106302888,6.509779088000187,15
590097,0.232,0.23114,993.5978608,989.9146963160001,-3.683164483999917,-25
590287,0.15,0.15121,642.4124099999999,647.5945367740001,5.182126774000153,35
1248677,0.35067,0.35015,1501.8317320979997,1499.60470241,-2.227029687999675,5
1248907,0.1714,0.17045,734.06324716,729.99463523,-4.068611929999975,22
1249851,0.21552,0.21507,923.0181506879999,921.090913458,-1.9272372299998324,9
1250017,0.18299,0.18231,783.700312706,780.788043114,-2.9122695920000297,-35
1253039,0.454,0.45346,1944.3682276,1942.0555429239998,-2.312684676000117,4
1253101,0.4544,0.45328,1946.08132736,1941.284648032,-4.796679327999982,10
1253920,0.19599,0.19553,839.3760549059999,837.405990182,-1.9700647239999398,7
1255502,0.14915,0.14834,638.77207301,635.3030459959999,-3.469027014000062,-39
1256823,0.44199,0.44092,1892.9324073059997,1888.3498654479997,-4.582541858000013,-15
1257366,0.21182,0.21134,907.1719779079999,905.1162581959999,-2.055719712000041,6
1257695,0.18472,0.18375,791.1094691679999,786.9552022499998,-4.154266918000076,19
1258906,0.35013,0.34912,1499.5190474219999,1495.1934705279998,-4.325576894000051,13
1258940,0.42694,0.42602,1828.4770288359998,1824.536899388,-3.9401294479998796,-17
1259412,0.30581,0.30486,1309.707594014,1305.638982084,-4.068611930000088,-20
1261059,0.334,0.333,1430.4382996,1426.1555502,-4.28274939999983,-18
1261086,0.038,0.03763,162.74447719999998,161.15985992199998,-1.584617277999996,-8
1261579,0.3232,0.32223,1384.1846060799999,1380.030339162,-4.154266917999848,-19
1262128,0.11365,0.11319,486.73446930999995,484.76440458599996,-1.9700647239999967,14
1262214,0.69,0.68936,2955.0970859999998,2952.3561263839997,-2.7409596160000547,3
1262715,0.69,0.68935,2955.0970859999998,2952.31329889,-2.7837871099995937,3
